experiment_id,game_round,a_init,b_init,a_sent,b_received,b_returned,a_final,b_final
B_OS_FR_FR_M_FR_F_DSV3_T05,1,10,10,0,0,0,10,10
B_OS_FR_FR_F_FR_F_DSV3_T05,1,10,10,0,0,0,10,10
B_OS_FR_FR_F_U_U_DSV3_T05,1,10,10,2,6,8,16,8
B_OS_FR_US_F_U_U_DSV3_T05,1,10,10,2,6,8,16,8
B_OS_FR_ZH_F_ZH_M_DSV3_T05,1,10,10,2,6,8,16,8
B_OS_FR_US_M_ZH_M_DSV3_T05,1,10,10,2,6,8,16,8
B_OS_FR_ZH_M_ZH_M_DSV3_T05,1,10,10,2,6,8,16,8
B_OS_FR_US_F_ZH_M_DSV3_T05,1,10,10,2,6,8,16,8
B_OS_FR_ZH_F_U_U_DSV3_T05,1,10,10,2,6,8,16,8
B_OS_FR_US_M_U_U_DSV3_T05,1,10,10,2,6,8,16,8
B_OS_FR_FR_M_U_U_DSV3_T05,1,10,10,2,6,8,16,8
B_OS_FR_ZH_M_U_U_DSV3_T05,1,10,10,2,6,8,16,8
B_OS_FR_FR_M_ZH_M_DSV3_T05,1,10,10,2,6,8,16,8
B_OS_FR_US_M_ZH_F_DSV3_T05,1,10,10,2,6,8,16,8
B_OS_FR_US_F_ZH_F_DSV3_T05,1,10,10,2,6,8,16,8
B_OS_FR_ZH_M_ZH_F_DSV3_T05,1,10,10,2,6,8,16,8
B_OS_FR_ZH_F_ZH_F_DSV3_T05,1,10,10,2,6,8,16,8
B_OS_FR_FR_F_ZH_M_DSV3_T05,1,10,10,2,6,8,16,8
B_OS_FR_FR_M_ZH_F_DSV3_T05,1,10,10,2,6,8,16,8
B_OS_FR_FR_F_ZH_F_DSV3_T05,1,10,10,2,6,8,16,8
B_OS_FR_ZH_M_US_M_DSV3_T05,1,10,10,2,6,8,16,8
B_OS_FR_ZH_F_US_M_DSV3_T05,1,10,10,2,6,8,16,8
B_OS_FR_US_M_US_M_DSV3_T05,1,10,10,2,6,8,16,8
B_OS_FR_ZH_M_US_F_DSV3_T05,1,10,10,2,6,8,16,8
B_OS_FR_US_F_US_M_DSV3_T05,1,10,10,2,6,8,16,8
B_OS_FR_US_F_US_F_DSV3_T05,1,10,10,2,6,8,16,8
B_OS_FR_FR_M_US_F_DSV3_T05,1,10,10,2,6,8,16,8
B_OS_FR_US_M_US_F_DSV3_T05,1,10,10,2,6,8,16,8
B_OS_FR_FR_M_US_M_DSV3_T05,1,10,10,2,6,8,16,8
B_OS_FR_FR_F_US_M_DSV3_T05,1,10,10,2,6,8,16,8
B_OS_FR_ZH_F_US_F_DSV3_T05,1,10,10,2,6,8,16,8
B_OS_FR_FR_F_US_F_DSV3_T05,1,10,10,2,6,8,16,8
B_OS_FR_ZH_F_FR_M_DSV3_T05,1,10,10,2,6,8,16,8
B_OS_FR_ZH_M_FR_M_DSV3_T05,1,10,10,2,6,8,16,8
B_OS_FR_US_M_FR_M_DSV3_T05,1,10,10,2,6,8,16,8
B_OS_FR_US_M_FR_F_DSV3_T05,1,10,10,2,6,8,16,8
B_OS_FR_ZH_F_FR_F_DSV3_T05,1,10,10,2,6,8,16,8
B_OS_FR_FR_F_FR_M_DSV3_T05,1,10,10,2,6,8,16,8
B_OS_FR_US_F_FR_M_DSV3_T05,1,10,10,2,6,8,16,8
B_OS_FR_FR_M_FR_M_DSV3_T05,1,10,10,2,6,8,16,8
B_OS_FR_ZH_M_FR_F_DSV3_T05,1,10,10,2,6,8,16,8
B_OS_FR_US_F_FR_F_DSV3_T05,1,10,10,2,6,8,16,8
B_OS_FR_FR_F_FR_F_DSV3_T05,1,10,10,2,6,8,16,8
B_OS_FR_FR_M_FR_F_DSV3_T05,1,10,10,2,6,8,16,8
B_OS_FR_ZH_M_U_U_DSV3_T05,1,10,10,5,15,12,17,13
B_OS_FR_FR_M_U_U_DSV3_T05,1,10,10,5,15,10,15,15
B_OS_FR_US_M_ZH_M_DSV3_T05,1,10,10,5,15,12,17,13
B_OS_FR_US_F_U_U_DSV3_T05,1,10,10,5,15,10,15,15
B_OS_FR_US_M_U_U_DSV3_T05,1,10,10,5,15,12,17,13
B_OS_FR_ZH_M_ZH_M_DSV3_T05,1,10,10,5,15,12,17,13
B_OS_FR_US_F_ZH_M_DSV3_T05,1,10,10,5,15,0,5,25
B_OS_FR_FR_F_U_U_DSV3_T05,1,10,10,5,15,10,15,15
B_OS_FR_ZH_F_U_U_DSV3_T05,1,10,10,5,15,10,15,15
B_OS_FR_ZH_F_ZH_M_DSV3_T05,1,10,10,5,15,12,17,13
B_OS_FR_FR_M_ZH_M_DSV3_T05,1,10,10,5,15,12,17,13
B_OS_FR_US_F_ZH_F_DSV3_T05,1,10,10,5,15,10,15,15
B_OS_FR_US_M_ZH_F_DSV3_T05,1,10,10,5,15,12,17,13
B_OS_FR_ZH_F_ZH_F_DSV3_T05,1,10,10,5,15,10,15,15
B_OS_FR_FR_F_ZH_F_DSV3_T05,1,10,10,5,15,5,10,20
B_OS_FR_ZH_M_ZH_F_DSV3_T05,1,10,10,5,15,10,15,15
B_OS_FR_FR_F_ZH_M_DSV3_T05,1,10,10,5,15,10,15,15
B_OS_FR_ZH_F_US_M_DSV3_T05,1,10,10,5,15,12,17,13
B_OS_FR_ZH_M_US_M_DSV3_T05,1,10,10,5,15,12,17,13
B_OS_FR_FR_M_ZH_F_DSV3_T05,1,10,10,5,15,10,15,15
B_OS_FR_US_M_US_M_DSV3_T05,1,10,10,5,15,12,17,13
B_OS_FR_FR_F_US_F_DSV3_T05,1,10,10,5,15,10,15,15
B_OS_FR_FR_M_US_F_DSV3_T05,1,10,10,5,15,12,17,13
B_OS_FR_US_M_US_F_DSV3_T05,1,10,10,5,15,10,15,15
B_OS_FR_US_F_US_M_DSV3_T05,1,10,10,5,15,10,15,15
B_OS_FR_FR_F_US_M_DSV3_T05,1,10,10,5,15,12,17,13
B_OS_FR_US_F_US_F_DSV3_T05,1,10,10,5,15,10,15,15
B_OS_FR_ZH_M_US_F_DSV3_T05,1,10,10,5,15,10,15,15
B_OS_FR_FR_M_US_M_DSV3_T05,1,10,10,5,15,5,10,20
B_OS_FR_ZH_F_US_F_DSV3_T05,1,10,10,5,15,10,15,15
B_OS_FR_US_M_FR_M_DSV3_T05,1,10,10,5,15,12,17,13
B_OS_FR_ZH_M_FR_M_DSV3_T05,1,10,10,5,15,10,15,15
B_OS_FR_ZH_F_FR_M_DSV3_T05,1,10,10,5,15,12,17,13
B_OS_FR_ZH_M_FR_F_DSV3_T05,1,10,10,5,15,10,15,15
B_OS_FR_US_F_FR_F_DSV3_T05,1,10,10,5,15,10,15,15
B_OS_FR_ZH_F_FR_F_DSV3_T05,1,10,10,5,15,10,15,15
B_OS_FR_US_F_FR_M_DSV3_T05,1,10,10,5,15,10,15,15
B_OS_FR_US_M_FR_F_DSV3_T05,1,10,10,5,15,10,15,15
B_OS_FR_FR_M_FR_M_DSV3_T05,1,10,10,5,15,10,15,15
B_OS_FR_FR_F_FR_M_DSV3_T05,1,10,10,5,15,10,15,15
B_OS_FR_FR_M_FR_F_DSV3_T05,1,10,10,5,15,10,15,15
B_OS_FR_FR_F_FR_F_DSV3_T05,1,10,10,5,15,12,17,13
B_OS_FR_FR_M_U_U_DSV3_T05,1,10,10,8,24,17,19,17
B_OS_FR_ZH_F_ZH_M_DSV3_T05,1,10,10,8,24,17,19,17
B_OS_FR_ZH_F_U_U_DSV3_T05,1,10,10,8,24,17,19,17
B_OS_FR_US_M_ZH_M_DSV3_T05,1,10,10,8,24,17,19,17
B_OS_FR_US_M_U_U_DSV3_T05,1,10,10,8,24,17,19,17
B_OS_FR_US_F_ZH_M_DSV3_T05,1,10,10,8,24,17,19,17
B_OS_FR_ZH_M_U_U_DSV3_T05,1,10,10,8,24,17,19,17
B_OS_FR_US_F_U_U_DSV3_T05,1,10,10,8,24,17,19,17
B_OS_FR_ZH_M_ZH_M_DSV3_T05,1,10,10,8,24,17,19,17
B_OS_FR_FR_F_U_U_DSV3_T05,1,10,10,8,24,17,19,17
B_OS_FR_FR_M_ZH_M_DSV3_T05,1,10,10,8,24,17,19,17
B_OS_FR_FR_M_ZH_F_DSV3_T05,1,10,10,8,24,17,19,17
B_OS_FR_FR_F_ZH_F_DSV3_T05,1,10,10,8,24,17,19,17
B_OS_FR_FR_F_ZH_M_DSV3_T05,1,10,10,8,24,17,19,17
B_OS_FR_US_M_ZH_F_DSV3_T05,1,10,10,8,24,17,19,17
B_OS_FR_ZH_M_ZH_F_DSV3_T05,1,10,10,8,24,17,19,17
B_OS_FR_ZH_F_ZH_F_DSV3_T05,1,10,10,8,24,17,19,17
B_OS_FR_US_F_ZH_F_DSV3_T05,1,10,10,8,24,17,19,17
B_OS_FR_ZH_M_US_M_DSV3_T05,1,10,10,8,24,17,19,17
B_OS_FR_ZH_F_US_M_DSV3_T05,1,10,10,8,24,17,19,17
B_OS_FR_FR_F_US_M_DSV3_T05,1,10,10,8,24,17,19,17
B_OS_FR_US_M_US_M_DSV3_T05,1,10,10,8,24,17,19,17
B_OS_FR_ZH_F_US_F_DSV3_T05,1,10,10,8,24,17,19,17
B_OS_FR_US_F_US_M_DSV3_T05,1,10,10,8,24,17,19,17
B_OS_FR_FR_M_US_M_DSV3_T05,1,10,10,8,24,17,19,17
B_OS_FR_US_M_US_F_DSV3_T05,1,10,10,8,24,17,19,17
B_OS_FR_ZH_M_US_F_DSV3_T05,1,10,10,8,24,17,19,17
B_OS_FR_US_F_US_F_DSV3_T05,1,10,10,8,24,17,19,17
B_OS_FR_FR_F_US_F_DSV3_T05,1,10,10,8,24,17,19,17
B_OS_FR_FR_M_US_F_DSV3_T05,1,10,10,8,24,17,19,17
B_OS_FR_ZH_M_FR_M_DSV3_T05,1,10,10,8,24,17,19,17
B_OS_FR_US_M_FR_M_DSV3_T05,1,10,10,8,24,17,19,17
B_OS_FR_ZH_F_FR_M_DSV3_T05,1,10,10,8,24,17,19,17
B_OS_FR_FR_F_FR_M_DSV3_T05,1,10,10,8,24,17,19,17
B_OS_FR_FR_M_FR_M_DSV3_T05,1,10,10,8,24,17,19,17
B_OS_FR_ZH_M_FR_F_DSV3_T05,1,10,10,8,24,17,19,17
B_OS_FR_US_F_FR_M_DSV3_T05,1,10,10,8,24,17,19,17
B_OS_FR_ZH_F_FR_F_DSV3_T05,1,10,10,8,24,17,19,17
B_OS_FR_US_F_FR_F_DSV3_T05,1,10,10,8,24,17,19,17
B_OS_FR_US_M_FR_F_DSV3_T05,1,10,10,8,24,17,19,17
B_OS_FR_FR_M_FR_F_DSV3_T05,1,10,10,8,24,12,14,22
B_OS_FR_FR_F_FR_F_DSV3_T05,1,10,10,8,24,17,19,17
B_OS_FR_FR_M_U_U_DSV3_T05,1,10,10,10,30,15,15,25
B_OS_FR_ZH_F_ZH_M_DSV3_T05,1,10,10,10,30,15,15,25
B_OS_FR_FR_F_U_U_DSV3_T05,1,10,10,10,30,20,20,20
B_OS_FR_ZH_M_U_U_DSV3_T05,1,10,10,10,30,20,20,20
B_OS_FR_ZH_M_ZH_M_DSV3_T05,1,10,10,10,30,20,20,20
B_OS_FR_US_M_ZH_M_DSV3_T05,1,10,10,10,30,20,20,20
B_OS_FR_US_M_U_U_DSV3_T05,1,10,10,10,30,20,20,20
B_OS_FR_US_F_U_U_DSV3_T05,1,10,10,10,30,20,20,20
B_OS_FR_US_F_ZH_M_DSV3_T05,1,10,10,10,30,20,20,20
B_OS_FR_ZH_F_U_U_DSV3_T05,1,10,10,10,30,20,20,20
B_OS_FR_FR_F_ZH_M_DSV3_T05,1,10,10,10,30,20,20,20
B_OS_FR_FR_M_ZH_M_DSV3_T05,1,10,10,10,30,20,20,20
B_OS_FR_ZH_M_US_M_DSV3_T05,1,10,10,10,30,15,15,25
B_OS_FR_FR_F_ZH_F_DSV3_T05,1,10,10,10,30,15,15,25
B_OS_FR_ZH_M_ZH_F_DSV3_T05,1,10,10,10,30,20,20,20
B_OS_FR_ZH_F_US_M_DSV3_T05,1,10,10,10,30,20,20,20
B_OS_FR_US_F_ZH_F_DSV3_T05,1,10,10,10,30,20,20,20
B_OS_FR_ZH_F_ZH_F_DSV3_T05,1,10,10,10,30,20,20,20
B_OS_FR_FR_M_ZH_F_DSV3_T05,1,10,10,10,30,20,20,20
B_OS_FR_US_M_ZH_F_DSV3_T05,1,10,10,10,30,15,15,25
B_OS_FR_US_M_US_M_DSV3_T05,1,10,10,10,30,15,15,25
B_OS_FR_US_F_US_M_DSV3_T05,1,10,10,10,30,15,15,25
B_OS_FR_ZH_F_US_F_DSV3_T05,1,10,10,10,30,20,20,20
B_OS_FR_FR_F_US_M_DSV3_T05,1,10,10,10,30,15,15,25
B_OS_FR_ZH_M_US_F_DSV3_T05,1,10,10,10,30,20,20,20
B_OS_FR_US_F_US_F_DSV3_T05,1,10,10,10,30,20,20,20
B_OS_FR_FR_M_US_M_DSV3_T05,1,10,10,10,30,15,15,25
B_OS_FR_FR_F_US_F_DSV3_T05,1,10,10,10,30,15,15,25
B_OS_FR_FR_M_US_F_DSV3_T05,1,10,10,10,30,15,15,25
B_OS_FR_US_M_US_F_DSV3_T05,1,10,10,10,30,15,15,25
B_OS_FR_ZH_M_FR_M_DSV3_T05,1,10,10,10,30,20,20,20
B_OS_FR_FR_M_FR_M_DSV3_T05,1,10,10,10,30,15,15,25
B_OS_FR_US_M_FR_M_DSV3_T05,1,10,10,10,30,15,15,25
B_OS_FR_ZH_F_FR_M_DSV3_T05,1,10,10,10,30,20,20,20
B_OS_FR_US_F_FR_M_DSV3_T05,1,10,10,10,30,15,15,25
B_OS_FR_US_M_FR_F_DSV3_T05,1,10,10,10,30,15,15,25
B_OS_FR_ZH_F_FR_F_DSV3_T05,1,10,10,10,30,15,15,25
B_OS_FR_FR_F_FR_M_DSV3_T05,1,10,10,10,30,15,15,25
B_OS_FR_ZH_M_FR_F_DSV3_T05,1,10,10,10,30,15,15,25
B_OS_FR_US_F_FR_F_DSV3_T05,1,10,10,10,30,15,15,25
B_OS_FR_FR_M_FR_F_DSV3_T05,1,10,10,10,30,15,15,25
B_OS_FR_FR_F_FR_F_DSV3_T05,1,10,10,10,30,15,15,25
A_OS_FR_U_U_US_F_DSV3_T07,1,10,10,10,30,,0,40
A_OS_FR_U_U_US_M_DSV3_T07,1,10,10,10,30,,0,40
A_OS_FR_ZH_M_US_F_DSV3_T07,1,10,10,10,30,,0,40
A_OS_FR_U_U_FR_F_DSV3_T07,1,10,10,10,30,,0,40
A_OS_FR_U_U_ZH_M_DSV3_T07,1,10,10,10,30,,0,40
A_OS_FR_U_U_ZH_F_DSV3_T07,1,10,10,10,30,,0,40
A_OS_FR_ZH_M_ZH_M_DSV3_T07,1,10,10,10,30,,0,40
A_OS_FR_ZH_M_US_M_DSV3_T07,1,10,10,10,30,,0,40
A_OS_FR_U_U_FR_M_DSV3_T07,1,10,10,10,30,,0,40
A_OS_FR_ZH_M_ZH_F_DSV3_T07,1,10,10,10,30,,0,40
A_OS_FR_ZH_M_FR_M_DSV3_T07,1,10,10,10,30,,0,40
A_OS_FR_ZH_M_FR_F_DSV3_T07,1,10,10,10,30,,0,40
A_OS_FR_ZH_F_FR_M_DSV3_T07,1,10,10,10,30,,0,40
A_OS_FR_ZH_F_FR_F_DSV3_T07,1,10,10,10,30,,0,40
A_OS_FR_US_M_ZH_F_DSV3_T07,1,10,10,10,30,,0,40
A_OS_FR_ZH_F_US_M_DSV3_T07,1,10,10,10,30,,0,40
A_OS_FR_US_M_ZH_M_DSV3_T07,1,10,10,10,30,,0,40
A_OS_FR_ZH_F_ZH_M_DSV3_T07,1,10,10,10,30,,0,40
A_OS_FR_ZH_F_US_F_DSV3_T07,1,10,10,10,30,,0,40
A_OS_FR_ZH_F_ZH_F_DSV3_T07,1,10,10,10,30,,0,40
A_OS_FR_US_M_US_F_DSV3_T07,1,10,10,10,30,,0,40
A_OS_FR_US_M_US_M_DSV3_T07,1,10,10,10,30,,0,40
A_OS_FR_US_F_FR_F_DSV3_T07,1,10,10,10,30,,0,40
A_OS_FR_US_F_ZH_M_DSV3_T07,1,10,10,10,30,,0,40
A_OS_FR_US_F_ZH_F_DSV3_T07,1,10,10,10,30,,0,40
A_OS_FR_US_M_FR_F_DSV3_T07,1,10,10,10,30,,0,40
A_OS_FR_US_M_FR_M_DSV3_T07,1,10,10,10,30,,0,40
A_OS_FR_FR_M_ZH_F_DSV3_T07,1,10,10,10,30,,0,40
A_OS_FR_FR_M_ZH_M_DSV3_T07,1,10,10,10,30,,0,40
A_OS_FR_US_F_US_F_DSV3_T07,1,10,10,10,30,,0,40
A_OS_FR_US_F_FR_M_DSV3_T07,1,10,10,10,30,,0,40
A_OS_FR_US_F_US_M_DSV3_T07,1,10,10,10,30,,0,40
A_OS_FR_FR_M_US_M_DSV3_T07,1,10,10,10,30,,0,40
A_OS_FR_FR_F_ZH_M_DSV3_T07,1,10,10,10,30,,0,40
A_OS_FR_FR_M_FR_M_DSV3_T07,1,10,10,10,30,,0,40
A_OS_FR_FR_M_FR_F_DSV3_T07,1,10,10,10,30,,0,40
A_OS_FR_FR_M_US_F_DSV3_T07,1,10,10,10,30,,0,40
A_OS_FR_FR_F_FR_M_DSV3_T07,1,10,10,10,30,,0,40
A_OS_FR_FR_F_US_F_DSV3_T07,1,10,10,10,30,,0,40
A_OS_FR_FR_F_FR_F_DSV3_T07,1,10,10,10,30,,0,40
A_OS_FR_FR_F_ZH_F_DSV3_T07,1,10,10,10,30,,0,40
A_OS_FR_FR_F_US_M_DSV3_T07,1,10,10,10,30,,0,40
B_OS_FR_ZH_M_U_U_DSV3_T07,1,10,10,0,0,0,10,10
B_OS_FR_US_M_ZH_M_DSV3_T07,1,10,10,0,0,0,10,10
B_OS_FR_US_M_U_U_DSV3_T07,1,10,10,0,0,0,10,10
B_OS_FR_ZH_M_ZH_M_DSV3_T07,1,10,10,0,0,0,10,10
B_OS_FR_ZH_F_U_U_DSV3_T07,1,10,10,0,0,0,10,10
B_OS_FR_US_F_ZH_M_DSV3_T07,1,10,10,0,0,0,10,10
B_OS_FR_ZH_F_ZH_M_DSV3_T07,1,10,10,0,0,0,10,10
B_OS_FR_FR_M_U_U_DSV3_T07,1,10,10,0,0,0,10,10
B_OS_FR_FR_F_U_U_DSV3_T07,1,10,10,0,0,0,10,10
B_OS_FR_US_F_U_U_DSV3_T07,1,10,10,0,0,0,10,10
B_OS_FR_US_M_ZH_F_DSV3_T07,1,10,10,0,0,0,10,10
B_OS_FR_ZH_M_ZH_F_DSV3_T07,1,10,10,0,0,0,10,10
B_OS_FR_US_F_ZH_F_DSV3_T07,1,10,10,0,0,0,10,10
B_OS_FR_ZH_F_ZH_F_DSV3_T07,1,10,10,0,0,0,10,10
B_OS_FR_FR_M_ZH_M_DSV3_T07,1,10,10,0,0,0,10,10
B_OS_FR_FR_F_ZH_M_DSV3_T07,1,10,10,0,0,0,10,10
B_OS_FR_US_M_US_M_DSV3_T07,1,10,10,0,0,0,10,10
B_OS_FR_ZH_M_US_F_DSV3_T07,1,10,10,0,0,0,10,10
B_OS_FR_FR_M_US_M_DSV3_T07,1,10,10,0,0,0,10,10
B_OS_FR_FR_F_US_M_DSV3_T07,1,10,10,0,0,0,10,10
B_OS_FR_US_F_US_M_DSV3_T07,1,10,10,0,0,0,10,10
B_OS_FR_ZH_F_US_F_DSV3_T07,1,10,10,0,0,0,10,10
B_OS_FR_FR_M_ZH_F_DSV3_T07,1,10,10,0,0,0,10,10
B_OS_FR_FR_F_ZH_F_DSV3_T07,1,10,10,0,0,0,10,10
B_OS_FR_ZH_F_US_M_DSV3_T07,1,10,10,0,0,0,10,10
B_OS_FR_ZH_M_US_M_DSV3_T07,1,10,10,0,0,0,10,10
B_OS_FR_US_M_US_F_DSV3_T07,1,10,10,0,0,0,10,10
B_OS_FR_ZH_M_FR_M_DSV3_T07,1,10,10,0,0,0,10,10
B_OS_FR_FR_F_US_F_DSV3_T07,1,10,10,0,0,0,10,10
B_OS_FR_US_F_US_F_DSV3_T07,1,10,10,0,0,0,10,10
B_OS_FR_ZH_F_FR_M_DSV3_T07,1,10,10,0,0,0,10,10
B_OS_FR_FR_M_US_F_DSV3_T07,1,10,10,0,0,0,10,10
B_OS_FR_FR_M_FR_M_DSV3_T07,1,10,10,0,0,0,10,10
B_OS_FR_US_M_FR_M_DSV3_T07,1,10,10,0,0,0,10,10
B_OS_FR_US_F_FR_M_DSV3_T07,1,10,10,0,0,0,10,10
B_OS_FR_FR_F_FR_M_DSV3_T07,1,10,10,0,0,0,10,10
B_OS_FR_ZH_M_FR_F_DSV3_T07,1,10,10,0,0,0,10,10
B_OS_FR_FR_M_FR_F_DSV3_T07,1,10,10,0,0,0,10,10
B_OS_FR_US_F_FR_F_DSV3_T07,1,10,10,0,0,0,10,10
B_OS_FR_US_M_FR_F_DSV3_T07,1,10,10,0,0,0,10,10
B_OS_FR_FR_F_FR_F_DSV3_T07,1,10,10,0,0,0,10,10
B_OS_FR_ZH_F_FR_F_DSV3_T07,1,10,10,0,0,0,10,10
B_OS_FR_ZH_M_ZH_M_DSV3_T07,1,10,10,2,6,8,16,8
B_OS_FR_US_M_ZH_M_DSV3_T07,1,10,10,2,6,8,16,8
B_OS_FR_ZH_F_U_U_DSV3_T07,1,10,10,2,6,8,16,8
B_OS_FR_FR_F_U_U_DSV3_T07,1,10,10,2,6,8,16,8
B_OS_FR_US_F_ZH_M_DSV3_T07,1,10,10,2,6,8,16,8
B_OS_FR_ZH_M_U_U_DSV3_T07,1,10,10,2,6,8,16,8
B_OS_FR_US_F_U_U_DSV3_T07,1,10,10,2,6,8,16,8
B_OS_FR_FR_M_U_U_DSV3_T07,1,10,10,2,6,8,16,8
B_OS_FR_ZH_F_ZH_M_DSV3_T07,1,10,10,2,6,8,16,8
B_OS_FR_US_M_U_U_DSV3_T07,1,10,10,2,6,8,16,8
B_OS_FR_FR_F_ZH_M_DSV3_T07,1,10,10,2,6,8,16,8
B_OS_FR_ZH_F_ZH_F_DSV3_T07,1,10,10,2,6,8,16,8
B_OS_FR_US_M_ZH_F_DSV3_T07,1,10,10,2,6,8,16,8
B_OS_FR_ZH_M_ZH_F_DSV3_T07,1,10,10,2,6,8,16,8
B_OS_FR_US_F_ZH_F_DSV3_T07,1,10,10,2,6,8,16,8
B_OS_FR_FR_M_ZH_M_DSV3_T07,1,10,10,2,6,8,16,8
B_OS_FR_FR_M_ZH_F_DSV3_T07,1,10,10,2,6,8,16,8
B_OS_FR_FR_F_ZH_F_DSV3_T07,1,10,10,2,6,8,16,8
B_OS_FR_ZH_M_US_M_DSV3_T07,1,10,10,2,6,8,16,8
B_OS_FR_ZH_F_US_M_DSV3_T07,1,10,10,2,6,8,16,8
B_OS_FR_FR_F_US_M_DSV3_T07,1,10,10,2,6,8,16,8
B_OS_FR_FR_M_US_M_DSV3_T07,1,10,10,2,6,8,16,8
B_OS_FR_US_F_US_M_DSV3_T07,1,10,10,2,6,8,16,8
B_OS_FR_US_M_US_M_DSV3_T07,1,10,10,2,6,8,16,8
B_OS_FR_ZH_M_US_F_DSV3_T07,1,10,10,2,6,8,16,8
B_OS_FR_US_F_US_F_DSV3_T07,1,10,10,2,6,8,16,8
B_OS_FR_FR_M_US_F_DSV3_T07,1,10,10,2,6,8,16,8
B_OS_FR_ZH_F_US_F_DSV3_T07,1,10,10,2,6,8,16,8
B_OS_FR_US_M_US_F_DSV3_T07,1,10,10,2,6,8,16,8
B_OS_FR_FR_F_US_F_DSV3_T07,1,10,10,2,6,8,16,8
B_OS_FR_FR_F_FR_M_DSV3_T07,1,10,10,2,6,8,16,8
B_OS_FR_US_F_FR_M_DSV3_T07,1,10,10,2,6,8,16,8
B_OS_FR_ZH_M_FR_M_DSV3_T07,1,10,10,2,6,8,16,8
B_OS_FR_ZH_F_FR_M_DSV3_T07,1,10,10,2,6,8,16,8
B_OS_FR_US_M_FR_M_DSV3_T07,1,10,10,2,6,8,16,8
B_OS_FR_ZH_F_FR_F_DSV3_T07,1,10,10,2,6,8,16,8
B_OS_FR_ZH_M_FR_F_DSV3_T07,1,10,10,2,6,8,16,8
B_OS_FR_FR_M_FR_M_DSV3_T07,1,10,10,2,6,8,16,8
B_OS_FR_US_M_FR_F_DSV3_T07,1,10,10,2,6,5,13,11
B_OS_FR_US_F_FR_F_DSV3_T07,1,10,10,2,6,8,16,8
B_OS_FR_FR_F_FR_F_DSV3_T07,1,10,10,2,6,8,16,8
B_OS_FR_FR_M_FR_F_DSV3_T07,1,10,10,2,6,8,16,8
B_OS_FR_US_F_ZH_M_DSV3_T07,1,10,10,5,15,12,17,13
B_OS_FR_ZH_F_ZH_M_DSV3_T07,1,10,10,5,15,12,17,13
B_OS_FR_FR_M_U_U_DSV3_T07,1,10,10,5,15,10,15,15
B_OS_FR_ZH_M_ZH_M_DSV3_T07,1,10,10,5,15,12,17,13
B_OS_FR_ZH_M_U_U_DSV3_T07,1,10,10,5,15,10,15,15
B_OS_FR_US_M_U_U_DSV3_T07,1,10,10,5,15,12,17,13
B_OS_FR_US_M_ZH_M_DSV3_T07,1,10,10,5,15,12,17,13
B_OS_FR_FR_F_U_U_DSV3_T07,1,10,10,5,15,10,15,15
B_OS_FR_US_F_U_U_DSV3_T07,1,10,10,5,15,10,15,15
B_OS_FR_ZH_F_U_U_DSV3_T07,1,10,10,5,15,5,10,20
B_OS_FR_ZH_M_ZH_F_DSV3_T07,1,10,10,5,15,10,15,15
B_OS_FR_US_M_ZH_F_DSV3_T07,1,10,10,5,15,12,17,13
B_OS_FR_ZH_M_US_M_DSV3_T07,1,10,10,5,15,10,15,15
B_OS_FR_FR_F_ZH_F_DSV3_T07,1,10,10,5,15,5,10,20
B_OS_FR_FR_M_ZH_F_DSV3_T07,1,10,10,5,15,10,15,15
B_OS_FR_US_F_ZH_F_DSV3_T07,1,10,10,5,15,12,17,13
B_OS_FR_FR_M_ZH_M_DSV3_T07,1,10,10,5,15,10,15,15
B_OS_FR_ZH_F_ZH_F_DSV3_T07,1,10,10,5,15,10,15,15
B_OS_FR_ZH_F_US_M_DSV3_T07,1,10,10,5,15,10,15,15
B_OS_FR_FR_F_ZH_M_DSV3_T07,1,10,10,5,15,10,15,15
B_OS_FR_US_F_US_F_DSV3_T07,1,10,10,5,15,10,15,15
B_OS_FR_FR_F_US_M_DSV3_T07,1,10,10,5,15,12,17,13
B_OS_FR_US_M_US_F_DSV3_T07,1,10,10,5,15,12,17,13
B_OS_FR_ZH_F_US_F_DSV3_T07,1,10,10,5,15,5,10,20
B_OS_FR_US_M_US_M_DSV3_T07,1,10,10,5,15,12,17,13
B_OS_FR_ZH_M_US_F_DSV3_T07,1,10,10,5,15,12,17,13
B_OS_FR_FR_M_US_M_DSV3_T07,1,10,10,5,15,10,15,15
B_OS_FR_US_F_US_M_DSV3_T07,1,10,10,5,15,10,15,15
B_OS_FR_FR_M_US_F_DSV3_T07,1,10,10,5,15,12,17,13
B_OS_FR_FR_F_US_F_DSV3_T07,1,10,10,5,15,10,15,15
B_OS_FR_FR_M_FR_M_DSV3_T07,1,10,10,5,15,10,15,15
B_OS_FR_ZH_M_FR_F_DSV3_T07,1,10,10,5,15,8,13,17
B_OS_FR_US_F_FR_M_DSV3_T07,1,10,10,5,15,10,15,15
B_OS_FR_US_M_FR_F_DSV3_T07,1,10,10,5,15,5,10,20
B_OS_FR_US_M_FR_M_DSV3_T07,1,10,10,5,15,10,15,15
B_OS_FR_ZH_M_FR_M_DSV3_T07,1,10,10,5,15,10,15,15
B_OS_FR_ZH_F_FR_M_DSV3_T07,1,10,10,5,15,10,15,15
B_OS_FR_FR_F_FR_M_DSV3_T07,1,10,10,5,15,10,15,15
